name                       ,cargo_capacity ,mass      ,crew ,manufacturer                              ,type        ,status       ,role                                           ,price  ,release_date ,price_ingame   ,scm    ,max    ,length ,beam   ,height
Guardian                   ,-0.1067499450349359,-0.19713717630067545,-0.33455167457913093,Mirai                                     ,combat      ,flight-ready ,{'0': 'Heavy Fighter'}                         ,0.03659797633686264,2024         ,,0.1273440106094979,0.3959365174218471,-0.3559199339065016,-0.42936744804742755,-0.22496917436130792
Guardian QI                ,-0.1067499450349359,-0.19713717630067545,-0.33455167457913093,Mirai                                     ,combat      ,flight-ready ,{'0': 'Heavy Fighter'}                         ,0.06656210360248133,2024         ,,0.10828420683337171,0.33686474440431136,-0.3559199339065016,-0.42936744804742755,-0.22496917436130792
Hammerhead                 ,-0.10109647953408364,0.25282192704344114,0.9223620934658281,Aegis Dynamics                            ,combat      ,flight-ready ,{'0': 'Heavy Gun Ship'}                        ,1.4598940214537501,2018         ,4.508567276923411,-0.20937918943539785,-0.017565893700903227,1.2654139444472916,1.5198565209155663,0.2081196489949119
Hawk                       ,-0.1067499450349359,-0.20218010562197206,-0.33455167457913093,Anvil Aerospace                           ,combat      ,flight-ready ,{'0': 'Light Fighter'}                         ,-0.4128639326474176,2018         ,-0.31003138277976033,0.1845234219378764,0.5140800634569187,-0.7825867439996052,-1.0088664658472366,-0.7817976615335905
Herald                     ,-0.1067499450349359,-0.20231619292034783,-0.33455167457913093,Drake Interplanetary                      ,transport   ,flight-ready ,{'0': 'Medium Data'}                           ,-0.4578101235458456,2016         ,-0.45474007441085074,0.2988822445946335,1.0457260206147405,-0.36018660200743263,-0.5698520584231388,-0.22496917436130792
HoverQuad                  ,-0.1067499450349359,-0.20840112498695973,-0.33455167457913093,Consolidated Outland                      ,ground      ,flight-ready ,{'0': 'Racing'}                                ,-0.6226128235067484,2022         ,-0.5853798654666962,0.044751527579617804,-0.9627142619814755,-0.7578400690142051,-0.9625065444232519,-0.4631680272072288
Hull A                     ,-0.09770440023357228,-0.1966222243633975,-0.33455167457913093,Musashi Industrial and Starflight Concern ,industrial  ,flight-ready ,{'0': 'Medium Freight'}                        ,-0.44282805991303625,2022         ,-0.4105235297457953,-0.3364445479429057,-0.017565893700903227,-0.27058657188788093,-0.5698520584231388,-0.28683900626933934
Hull B                     ,-0.05247667622675418,-0.17013969609386898,-0.33455167457913093,MISC                                      ,transport   ,in-concept   ,{'0': 'Heavy Freight'}                         ,-0.29300742358494286,Unreleased   ,,,,0.05368020378287774,-0.46448860064135533,0.2699894809029433
Hull C                     ,0.5445292806632448,-0.12020135705799724,0.13679098843772874,Musashi Industrial and Starflight Concern ,transport   ,flight-ready ,{'0': 'Heavy Freight'}                         ,0.7857011579773298,2023         ,1.1672031776209544,-0.5270425857041674,-0.15933814894298906,0.7733817790479247,0.2572510851638613,0.8441415210094748
Hull D                     ,2.824006570606877,-0.08729742812594608,0.29390520944334864,MISC                                      ,transport   ,in-concept   ,{'0': 'Heavy Freight'}                         ,0.9355217943054231,Unreleased   ,,,,2.7843477883787404,1.4496142157277108,3.5490905720286077
Hull E                     ,13.787206869859585,-0.043701497125325235,0.29390520944334864,MISC                                      ,transport   ,in-concept   ,{'0': 'Heavy Freight'}                         ,1.5348043396177968,Unreleased   ,,,,5.566215390185775,2.6437334039212566,5.6526648569016755
Hurricane                  ,-0.1067499450349359,-0.19986242194155143,-0.17743745357351104,Anvil Aerospace                           ,combat      ,flight-ready ,{'0': 'Heavy Fighter'}                         ,-0.0832585327256121,2018         ,-0.0005155701243725116,0.17181688608712564,0.4550082904393829,-0.7825867439996052,-1.0088664658472366,-0.7817976615335905
Idris-M                    ,0.01070080074526986,3.576197941789215,3.9075322925726064,Aegis Dynamics                            ,combat      ,in-concept   ,{'0': 'Frigate'}                               ,2.283907521258264,Unreleased   ,,-0.9400050008535679,-0.3719965318061178,3.364614650105361,3.451519913581597,2.775717673178215
Idris-P                    ,0.03388000929876414,3.576197941789215,3.9075322925726064,Aegis Dynamics                            ,combat      ,in-concept   ,{'0': 'Frigate'}                               ,3.7821138845391977,Unreleased   ,,-0.9400050008535679,-0.3719965318061178,3.3134146328941885,3.381277608393741,2.0023447743278227
Intrepid                   ,-0.10561925193476546,-0.20112150442586293,-0.33455167457913093,Crusader Industries                       ,transport   ,flight-ready ,{'0': 'Light Freight'}                         ,-0.517738378077083,2024         ,,0.21628976156475338,0.6322236094919902,-0.3888586116456892,-0.30012160650177316,-0.40253559193735805
Ironclad                   ,0.11034313019779099,,0.45101943044896853,Drake Interplanetary                      ,transport   ,in-concept   ,{'0': 'Armored Freight'}                       ,0.6358805216492363,Unreleased   ,,,,1.2654139444472916,0.8174334690370101,0.4555989766270375
Ironclad Assault           ,0.05606986138960927,,0.45101943044896853,Drake Interplanetary                      ,combat      ,in-concept   ,{'0': 'Combined Arms Platform'}                ,0.890575603406995,Unreleased   ,,,,1.2654139444472916,0.8174334690370101,0.4555989766270375
Javelin                    ,0.6564678975801196,10.89812665408076,12.07747178486484,Aegis Dynamics                            ,combat      ,in-concept   ,{'0': 'Destroyer'}                             ,8.276732974382,Unreleased   ,,-0.908238661226691,-0.13570943973597477,-0.7825867439996052,-1.0088664658472366,-0.7817976615335905
Khartu-Al                  ,-0.1067499450349359,-0.20161565830431494,-0.33455167457913093,Aopoa                                     ,combat      ,flight-ready ,{'0': 'Light Fighter'}                         ,-0.1881329781552775,2016         ,0.17735553000550944,0.20993649363937797,0.587329061998663,-0.23645322708043262,-0.534730905829211,-0.24043663233831578
Kraken                     ,0.4291985844458586,,1.079476314471448,Drake Interplanetary                      ,industrial  ,in-concept   ,"{'0': 'Multi-Role', '1': 'Light Carrier'}    ",4.2315757935234775,Unreleased   ,,,,3.825414805005913,2.6437334039212566,3.1778715805804194
Kraken Privateer           ,0.001796592581427546,,1.079476314471448,Drake Interplanetary                      ,industrial  ,in-concept   ,"{'0': 'Multi-Role', '1': 'Light Carrier'}    ",5.280320247820132,Unreleased   ,,,,3.825414805005913,2.6437334039212566,3.1778715805804194
Legionnaire                ,-0.1067499450349359,,-0.17743745357351104,Anvil Aerospace                           ,combat      ,in-concept   ,{'0': 'Boarding'}                              ,-0.3529356781161802,Unreleased   ,,,,-0.23645322708043262,-0.16595880359296886,0.02251015327081768
Liberator                  ,-0.05021529002641327,,-0.17743745357351104,Anvil Aerospace                           ,transport   ,in-concept   ,{'0': 'Light Carrier'}                         ,1.0104321124694697,Unreleased   ,,-0.4952762460772905,,1.2483472720435675,1.3442507579459273,0.7649481361671945
Lynx                       ,-0.1067499450349359,-0.20437080115475326,-0.17743745357351104,Roberts Space Industries                  ,ground      ,flight-ready ,"{'0': 'Luxury Transport', '1': 'Explorer'}   ",-0.5327204417098923,2023         ,,-1.0353040197341987,-2.1914071407462195,-0.650320032870743,-0.808675896061848,-0.5652532498554806
M2 Hercules                ,-0.03297222024881387,0.10500862310715953,-0.020323232567891144,Crusader Industries                       ,combat      ,flight-ready ,{'0': 'Military Transport'}                    ,0.845629412508567,2021         ,2.5439455910556337,-0.20937918943539785,-0.017565893700903227,0.41208032426108465,2.2925218779819785,0.6412084723511318
M50                        ,-0.1067499450349359,-0.20783097820125895,-0.33455167457913093,Origin Jumpworks                          ,competition ,flight-ready ,{'0': 'Racing'}                                ,-0.4128639326474176,2014         ,-0.4319618544318828,0.5530129616096491,1.163869566649812,-0.5863200113567775,-0.6225337873140305,-0.5652532498554806
Mantis                     ,-0.1067499450349359,-0.1860759086972771,-0.33455167457913093,Roberts Space Industries                  ,combat      ,flight-ready ,{'0': 'Interdictor'}                           ,-0.26304329631932416,2019         ,-0.22963766520693232,0.2734691728931319,1.0291859241698305,-0.27058657188788093,-0.4118068717504636,-0.31777392222335504
Merchantman                ,0.30029957102642707,0.7545240009892534,0.7652478724602082,Banu                                      ,transport   ,in-concept   ,{'0': 'Heavy Freight'}                         ,1.23516306696161,Unreleased   ,,,,1.9480808405962573,4.610517949181215,3.239741412488451
Mercury                    ,-0.09063756835750696,-0.13737525414288632,-0.020323232567891144,Crusader Industries                       ,transport   ,flight-ready ,"{'0': 'Medium Data', '1': 'Medium Cargo'}    ",0.06656210360248133,2020         ,0.7149885162737967,0.14005054646024867,0.5731518364744544,0.08781354859032602,0.9227969268187936,0.3937291447190061
MOLE                       ,-0.09318162783289047,-0.12192559612720529,0.13679098843772874,Argo Astronautics                         ,industrial  ,flight-ready ,"{'0': 'Mining', '1': 'Prospecting'}          ",0.23136480356338407,2019         ,0.3582413945443724,-0.3364445479429057,0.0060628155061110784,-0.014586485832018822,-0.09571649840511322,0.14624981708688048
MPUV Cargo                 ,-0.10646727175989329,-0.20758320132736094,-0.33455167457913093,Argo Astronautics                         ,transport   ,flight-ready ,{'0': 'Light Freight'}                         ,-0.607630759873939,2016         ,-0.556237142846546,-0.14584651018164393,-0.15933814894298906,-0.6033866837605016,-0.6927760925018862,-0.4724485019934336
MPUV Personnel             ,-0.1067499450349359,-0.20758570109404675,-0.33455167457913093,Argo Astronautics                         ,transport   ,flight-ready ,{'0': 'Passenger'}                             ,-0.5926486962411297,2016         ,-0.556237142846546,-0.14584651018164393,-0.15933814894298906,-0.6033866837605016,-0.6927760925018862,-0.4724485019934336
MPUV Tractor               ,-0.104488558834595,-0.2080846545245355,-0.33455167457913093,Argo Astronautics                         ,transport   ,flight-ready ,{'0': 'Cargo Loader'}                          ,-0.5926486962411297,2024         ,-0.556237142846546,-0.11408017055476698,-0.1475237943394819,-0.6289866923660878,-0.71033666879885,-0.534318333901465
Mule                       ,-0.1066086083974146,-0.20813085021288938,-0.33455167457913093,Drake Interplanetary                      ,ground      ,flight-ready ,{'0': 'Transport'}                             ,-0.5776666326083204,2022         ,-0.5841739597031038,-1.022597483883448,-2.1866813989048164,-0.6801867095772602,-0.7015563806503682,-0.5652532498554806
Mustang Alpha              ,-0.10618459848485068,-0.20546429909379635,-0.33455167457913093,Consolidated Outland                      ,multi       ,flight-ready ,{'0': 'Cargo'}                                 ,-0.6226128235067484,2014         ,-0.5230747343477545,0.20358322571400259,0.5731518364744544,-0.4156532873195361,-0.3766857191565358,-0.22496917436130792
Mustang Beta               ,-0.1067499450349359,-0.20477516341385074,-0.33455167457913093,Consolidated Outland                      ,exploration ,flight-ready ,{'0': 'Pathfinder'}                            ,-0.5926486962411297,2014         ,-0.5217348390548741,0.20358322571400259,0.5731518364744544,-0.4156532873195361,-0.3766857191565358,-0.22496917436130792
Mustang Delta              ,-0.1067499450349359,-0.20501014148231742,-0.33455167457913093,Consolidated Outland                      ,combat      ,flight-ready ,{'0': 'Light Fighter'}                         ,-0.517738378077083,2014         ,-0.46076960322881283,0.20358322571400259,0.5731518364744544,-0.4156532873195361,-0.3766857191565358,-0.22496917436130792
Mustang Gamma              ,-0.1067499450349359,-0.20572987430649736,-0.33455167457913093,Consolidated Outland                      ,competition ,flight-ready ,{'0': 'Racing'}                                ,-0.5477025053427017,2014         ,-0.4661291844003347,0.324295316296135,0.6440379640954973,-0.4156532873195361,-0.3766857191565358,-0.22496917436130792
Mustang Omega              ,-0.1067499450349359,-0.20572987430649736,-0.33455167457913093,Consolidated Outland                      ,competition ,flight-ready ,{'0': 'Racing'}                                ,-0.7125052053036044,2014         ,-0.4661291844003347,0.324295316296135,0.6440379640954973,-0.4156532873195361,-0.3766857191565358,-0.22496917436130792
Nautilus                   ,-0.09770440023357228,1.143619684983143,0.7652478724602082,Aegis Dynamics                            ,combat      ,in-concept   ,{'0': 'Minelayer'}                             ,1.4598940214537501,Unreleased   ,,,,1.3507473064659123,1.5198565209155663,0.5545907076798878
Nomad                      ,-0.10335786573442454,-0.1860759086972771,-0.33455167457913093,Consolidated Outland                      ,multi       ,flight-ready ,{'0': 'Starter'}                               ,-0.47279218717865495,2020         ,-0.4306219591390023,0.07651786720649477,0.33686474440431136,-0.45831996832884647,-0.0605953458111854,-0.16309934245327654
Nova                       ,-0.1067499450349359,-0.19389247914248706,-0.020323232567891144,Tumbril Land Systems                      ,ground      ,flight-ready ,{'0': 'Combat'}                                ,-0.3529356781161802,2021         ,-0.49493693319726473,,,-0.4412532959251223,-0.5874126347201027,-0.10122951054524512
Nox                        ,-0.1067499450349359,-0.20846311920076796,-0.33455167457913093,Aopoa                                     ,competition ,flight-ready ,{'0': 'Racing'}                                ,-0.5776666326083204,2018         ,-0.5145329018556415,0.20358322571400259,-0.7996761684530768,-0.7578400690142051,-0.9625065444232519,-0.4631680272072288
Odyssey                    ,-0.07113311237956664,,-0.33455167457913093,MISC                                      ,exploration ,in-concept   ,{'0': 'Expedition'}                            ,1.3849837032897034,Unreleased   ,,,,1.6067473925217743,2.1520372676062673,1.3836464552475087
Orion                      ,-0.05247667622675418,2.4404666445706025,0.6081336514545884,Roberts Space Industries                  ,industrial  ,in-concept   ,{'0': 'Heavy Mining'}                          ,1.23516306696161,Unreleased   ,,,,2.1187475646334986,0.7471911638491545,2.31169393386798
P-52 Merlin                ,-0.1067499450349359,-0.20803825885484675,-0.33455167457913093,Kruger Intergalatic                       ,combat      ,flight-ready ,{'0': 'Snub Fighter'}                          ,-0.6375948871395577,2015         ,-0.5612617501948478,0.5530129616096491,1.163869566649812,-0.5777866751549154,-0.8244804147291155,-0.5961881658094964
P-72 Archimedes            ,-0.1067499450349359,-0.20803825885484675,-0.33455167457913093,Kruger Intergalatic                       ,competition ,flight-ready ,{'0': 'Racing'}                                ,-0.6375948871395577,2019         ,-0.5435751323288257,0.680078320117157,1.246570048874362,-0.5777866751549154,-0.7384335908739924,-0.6580579977175277
Paladin                    ,-0.1067499450349359,,0.13679098843772874,Anvil Aerospace                           ,combat      ,in-concept   ,{'0': 'Gunship'}                               ,0.18641861266495605,Unreleased   ,,,,0.1219468933977743,0.34329790901898455,0.11531490113286479
Perseus                    ,-0.09968311315887057,,0.45101943044896853,Roberts Space Industries                  ,combat      ,in-concept   ,{'0': 'Gunboat'}                               ,1.3100733851256567,Unreleased   ,,,,0.9240804963728089,0.7471911638491545,0.5174688085350689
Pioneer                    ,-0.02194796252215196,,0.7652478724602082,Consolidated Outland                      ,multi       ,in-concept   ,{'0': 'Heavy Construction'}                    ,1.8344456122739836,Unreleased   ,,,,3.4328813397202578,3.6622468291451638,2.497303429592074
Polaris                    ,-0.025340041822663317,1.5064538200825306,1.3937047564826879,Roberts Space Industries                  ,combat      ,flight-ready ,{'0': 'Corvette'}                              ,2.208997203094217,2024         ,,-0.3046782083160287,-0.04119460290791753,2.3064809610744645,2.0466738098244837,1.6929956147876657
Prospector                 ,-0.1022271726342541,-0.19514776198143613,-0.33455167457913093,Musashi Industrial and Starflight Concern ,industrial  ,flight-ready ,"{'0': 'Mining', '1': 'Prospecting'}          ",-0.24806123268651484,2017         ,-0.2798837386899498,-0.2347922611368994,0.08640042680995971,-0.3303199253009154,-0.42936744804742755,-0.28683900626933934
Prowler                    ,-0.1067499450349359,-0.19171768212582765,-0.17743745357351104,Esperia                                   ,combat      ,flight-ready ,{'0': 'Dropship'}                              ,0.6059163943836177,2020         ,1.3983351156428347,0.044751527579617804,0.33686474440431136,-0.20231988227298436,0.11501041715845371,0.14624981708688048
PTV                        ,-0.1067499450349359,-0.2074172168194228,-0.17743745357351104,Greycat Industrial                        ,ground      ,flight-ready ,{'0': 'Touring'}                               ,-0.6675590144051764,2013         ,-0.5883946298756773,-1.0988366989879526,-2.2150358499532334,-0.7228533905865706,-0.921063584362417,-0.6456840313359214
Pulse                      ,-0.1067499450349359,-0.2086720996957021,-0.33455167457913093,Mirai                                     ,ground      ,flight-ready ,{'0': 'Combat'}                                ,-0.6226128235067484,2024         ,-0.5717129334793154,0.07016459928111937,-0.9367226818537597,-0.7228533905865706,-0.9561847369563449,-0.6271230817635121
Pulse LX                   ,-0.1067499450349359,-0.2086720996957021,-0.33455167457913093,Mirai                                     ,ground      ,flight-ready ,{'0': 'Racing'}                                ,-0.6226128235067484,2024         ,-0.5717129334793154,0.15911035023637485,-0.8445707159464039,-0.7228533905865706,-0.9561847369563449,-0.6271230817635121
RAFT                       ,-0.09318162783289047,-0.14192372961372862,-0.17743745357351104,Argo Astronautics                         ,transport   ,flight-ready ,{'0': 'Medium Freight'}                        ,-0.3379536144833709,2021         ,-0.21456384316202706,-0.3364445479429057,0.076948943127154,-0.1084531840525016,-0.2010799561868967,-0.03935967863721372
Railen                     ,-0.0615222210281178,,0.13679098843772874,Gatac Manufacture                         ,transport   ,in-concept   ,{'0': 'Medium Freight'}                        ,-0.038312341827184064,Unreleased   ,,,,0.1219468933977743,0.8174334690370101,3.3634810763045135
Ranger CV                  ,-0.1067499450349359,,-0.33455167457913093,Tumbril                                   ,ground      ,in-concept   ,{'0': 'Touring'}                               ,-0.607630759873939,Unreleased   ,,,,-0.7194400561058257,-0.9386241606593809,-0.6580579977175277
Ranger RC                  ,-0.1067499450349359,,-0.33455167457913093,Tumbril                                   ,ground      ,in-concept   ,{'0': 'Racing'}                                ,-0.607630759873939,Unreleased   ,,,,-0.7194400561058257,-0.9386241606593809,-0.6580579977175277
Ranger TR                  ,-0.1067499450349359,,-0.33455167457913093,Tumbril                                   ,ground      ,in-concept   ,{'0': 'Combat'}                                ,-0.5926486962411297,Unreleased   ,,,,-0.7194400561058257,-0.9386241606593809,-0.6580579977175277
Razor                      ,-0.1067499450349359,-0.20771608892437887,-0.33455167457913093,Mirai                                     ,competition ,flight-ready ,{'0': 'Racing'}                                ,-0.2780253599521335,2018         ,-0.3932388804676373,0.5530129616096491,1.163869566649812,-0.5692533389530533,-0.6927760925018862,-0.5961881658094964
Razor EX                   ,-0.1067499450349359,-0.2077161889150463,-0.33455167457913093,Mirai                                     ,competition ,flight-ready ,{'0': 'Stealth'}                               ,-0.24806123268651484,2018         ,-0.4044940009278332,0.5530129616096491,1.163869566649812,-0.5692533389530533,-0.6927760925018862,-0.5961881658094964
Razor LX                   ,-0.1067499450349359,-0.20771608892437887,-0.33455167457913093,Mirai                                     ,competition ,flight-ready ,{'0': 'Luxury'}                                ,-0.26304329631932416,2018         ,-0.3864054144739469,0.5212466219827722,1.0457260206147405,-0.5692533389530533,-0.6927760925018862,-0.5961881658094964
Reclaimer                  ,-0.06434895377854392,0.7668082544460201,0.29390520944334864,Aegis Dynamics                            ,industrial  ,flight-ready ,{'0': 'Heavy Salvage'}                         ,0.48605988532114286,2018         ,2.785126743774118,-0.5270425857041674,-0.15933814894298906,1.9480808405962573,3.205671845424102,2.6210430934081366
Redeemer                   ,-0.10646727175989329,-0.16446322590371934,0.13679098843772874,Aegis Dynamics                            ,combat      ,flight-ready ,{'0': 'Gunship'}                               ,0.2763109944618121,2021         ,1.2375476804971788,0.06063469739305628,0.21872119836923984,0.08781354859032602,-0.13083765099904104,0.08437998517884908
Reliant Kore               ,-0.10590192520980807,-0.20495114698853215,-0.17743745357351104,Musashi Industrial and Starflight Concern ,multi       ,flight-ready ,"{'0': 'Starter', '1': 'Light Freight'}       ",-0.517738378077083,2016         ,-0.4085136868064746,0.17181688608712564,0.4550082904393829,-0.5308533260446741,-0.007913616920293668,-0.5033834179474492
Reliant Mako               ,-0.1067499450349359,-0.20495114698853215,-0.17743745357351104,Musashi Industrial and Starflight Concern ,support     ,flight-ready ,{'0': 'Reporting'}                             ,-0.42784599628022696,2019         ,-0.32410028335500524,0.17181688608712564,0.4550082904393829,-0.5308533260446741,-0.007913616920293668,-0.5033834179474492
Reliant Sen                ,-0.1067499450349359,-0.20495114698853215,-0.17743745357351104,Musashi Industrial and Starflight Concern ,industrial  ,flight-ready ,{'0': 'Light Science'}                         ,-0.4578101235458456,2019         ,-0.352238084505495,0.17181688608712564,0.4550082904393829,-0.5308533260446741,-0.007913616920293668,-0.5033834179474492
Reliant Tana               ,-0.1066086083974146,-0.2049696452620072,-0.17743745357351104,Musashi Industrial and Starflight Concern ,combat      ,flight-ready ,{'0': 'Light Fighter'}                         ,-0.4877742508114643,2019         ,-0.3803758856559848,0.17181688608712564,0.4550082904393829,-0.5308533260446741,-0.007913616920293668,-0.5033834179474492
Retaliator                 ,-0.1067499450349359,-0.17456228331441362,0.6081336514545884,Aegis Dynamics                            ,combat      ,flight-ready ,{'0': 'Heavy Bomber'}                          ,-0.1881329781552775,2016         ,0.2527246402300357,0.044751527579617804,0.10057765233416831,0.42061366046294674,0.5364642482855876,0.053445069224833386
ROC                        ,-0.1067499450349359,-0.20663928942679702,-0.33455167457913093,Greycat Industrial                        ,industrial  ,flight-ready ,{'0': 'Mining'}                                ,-0.5477025053427017,2020         ,-0.5803552581183945,-1.022597483883448,-2.1866813989048164,-0.6801867095772602,-0.8718939707309181,-0.5652532498554806
ROC-DS                     ,-0.1067499450349359,-0.2058283651139185,-0.17743745357351104,Greycat Industrial                        ,industrial  ,flight-ready ,{'0': 'Mining'}                                ,-0.4877742508114643,2021         ,-0.5763355722397531,-1.022597483883448,-2.1866813989048164,-0.6699467061350257,-0.8332607028775975,-0.5652532498554806
Sabre                      ,-0.1067499450349359,-0.20022758785901534,-0.33455167457913093,Aegis Dynamics                            ,combat      ,flight-ready ,{'0': 'Stealth Fighter'}                       ,-0.1881329781552775,2016         ,-0.11306677472633171,0.08287113513187015,0.6558523186990045,-0.3644532701083637,-0.14839822729600496,-0.4724485019934336
Sabre Firebird             ,-0.1067499450349359,-0.20132748520077412,-0.33455167457913093,Aegis Dynamics                            ,combat      ,flight-ready ,{'0': 'Medium Fighter'}                        ,-0.1581688508896588,2024         ,-0.11306677472633171,0.2988822445946335,1.0457260206147405,-0.3644532701083637,-0.14839822729600496,-0.4724485019934336
Sabre Peregrine            ,-0.1067499450349359,-0.20132748520077412,-0.33455167457913093,Aegis Dynamics                            ,competition ,flight-ready ,{'0': 'Racing'}                                ,-0.1581688508896588,2024         ,-0.11306677472633171,0.47042047857976904,1.1567809538877079,-0.3644532701083637,-0.14839822729600496,-0.4724485019934336
Sabre Raven                ,-0.1067499450349359,-0.2018056405724369,-0.33455167457913093,Aegis Dynamics                            ,combat      ,flight-ready ,{'0': 'Interdiction'}                          ,-0.7125052053036044,2017         ,-0.11306677472633171,0.2988822445946335,1.0457260206147405,-0.3644532701083637,-0.14839822729600496,-0.4724485019934336
San'tok.yāi                ,-0.1067499450349359,-0.20003450588020297,-0.33455167457913093,Aopoa                                     ,combat      ,flight-ready ,{'0': 'Medium Fighter'}                        ,0.006633849071243959,2023         ,0.4034628606790882,0.21628976156475338,0.48099987056709864,-0.37298660631022573,-0.2010799561868967,-0.22496917436130792
Scorpius                   ,-0.1067499450349359,-0.19913079022794697,-0.17743745357351104,Roberts Space Industries                  ,combat      ,flight-ready ,{'0': 'Heavy Fighter'}                         ,0.006633849071243959,2022         ,-0.012574627760296712,0.17181688608712564,0.9866542475972048,-0.23645322708043262,-0.16595880359296886,0.02251015327081768
Scorpius Antares           ,-0.1067499450349359,-0.19913079022794697,-0.17743745357351104,Roberts Space Industries                  ,combat      ,flight-ready ,{'0': 'Heavy Fighter'}                         ,-0.023330278194374724,2023         ,-0.03669274303214511,0.17181688608712564,0.9866542475972048,-0.23645322708043262,-0.16595880359296886,0.02251015327081768
Scythe                     ,-0.1067499450349359,-0.20167765251812314,-0.33455167457913093,Vanduul                                   ,combat      ,flight-ready ,{'0': 'Medium Fighter'}                        ,0.18641861266495605,2015         ,,0.17181688608712564,0.4550082904393829,-0.2193865546767085,-0.16595880359296886,-0.22496917436130792
Spartan                    ,-0.1067499450349359,-0.19528574910249313,-0.33455167457913093,Anvil Aerospace                           ,ground      ,flight-ready ,{'0': 'Transport'}                             ,-0.47279218717865495,2021         ,-0.501368430603091,-1.0607170914357003,-2.200858624429025,-0.4924533131362947,-0.7630183976897418,-0.44151358603941787
SRV                        ,-0.10505390538468022,-0.16299236318578553,-0.33455167457913093,Argo Astronautics                         ,support     ,flight-ready ,{'0': 'Recovery'}                              ,-0.21809710542089616,2023         ,-0.1693423770273113,0.044751527579617804,0.33686474440431136,-0.2449865632822947,-0.2537616850777884,-0.19403425840729224
Starfarer                  ,-0.06562098351623569,0.1466413373434084,0.6081336514545884,Musashi Industrial and Starflight Concern ,support     ,flight-ready ,{'0': 'Heavy Refuelling'}                      ,0.18641861266495605,2016         ,0.8154806632398317,-0.5524556574056689,-0.2656673403745534,0.9582138411802571,0.6945094349582628,0.7340132202131788
Starfarer Gemini           ,-0.06562098351623569,0.149449475247586,0.45101943044896853,Musashi Industrial and Starflight Concern ,support     ,flight-ready ,{'0': 'Heavy Refuelling'}                      ,0.30627512172743077,2016         ,1.0030660042430972,-0.5524556574056689,-0.2656673403745534,0.9582138411802571,0.6945094349582628,0.7340132202131788
Starlancer MAX             ,-0.07509053823016323,-0.12746657896298375,0.13679098843772874,Musashi Industrial and Starflight Concern ,transport   ,flight-ready ,{'0': 'Medium Freight'}                        ,0.03659797633686264,2024         ,,-0.4952762460772905,-0.017565893700903227,0.7534137723355675,1.0984026897884327,0.4555989766270375
Starlancer TAC             ,-0.09318162783289047,,0.45101943044896853,MISC                                      ,combat      ,in-concept   ,{'0': 'Patrol'}                                ,0.2763109944618121,Unreleased   ,,,,0.6339470655094985,0.8174334690370101,0.2081196489949119
Storm                      ,-0.1067499450349359,-0.19965994084000038,-0.33455167457913093,Tumbril Land Systems                      ,ground      ,flight-ready ,{'0': 'Combat Support'}                        ,-0.44282805991303625,2023         ,-0.5431731637409615,,,-0.6520267001111154,-0.6488746517594765,-0.534318333901465
Storm AA                   ,-0.1067499450349359,-0.19965994084000038,-0.33455167457913093,Tumbril Land Systems                      ,ground      ,flight-ready ,{'0': 'Combat Support'}                        ,-0.4128639326474176,2023         ,-0.5407613522137766,,,-0.6520267001111154,-0.6488746517594765,-0.534318333901465
STV                        ,-0.1067499450349359,-0.20667928569377006,-0.17743745357351104,Greycat Industrial                        ,ground      ,flight-ready ,{'0': 'Transport'}                             ,-0.5926486962411297,2022         ,-0.5833700225273755,-0.9717713404804448,-2.167778431539205,-0.6801867095772602,-0.7015563806503682,-0.5652532498554806
Talon                      ,-0.1067499450349359,-0.20375135897000818,-0.33455167457913093,Esperia                                   ,combat      ,flight-ready ,{'0': 'Light Fighter'}                         ,-0.36791774174898956,200.0        ,-0.5912871022539589,-1.0988366989879526,-2.223305898175689,-0.654586700971674,-0.16595880359296886,-0.28683900626933934
Ursa                       ,-0.10646727175989329,-0.20385084968410364,-0.17743745357351104,Roberts Space Industries                  ,ground      ,flight-ready ,{'0': 'Exploration'}                           ,-0.562684568975511,2017         ,,11.60769915176283,0.5731518364744544,3.0574145468383267,-0.4820491769383193,-0.28683900626933934
Talon Shrike               ,-0.1067499450349359,-0.20375135897000818,-0.33455167457913093,Esperia                                   ,combat      ,flight-ready ,{'0': 'Light Fighter'}                         ,-0.36791774174898956,2020         ,-0.24471148725183756,0.20358322571400259,0.5731518364744544,-0.37298660631022573,-0.4820491769383193,-0.28683900626933934
Terrapin                   ,-0.1067499450349359,-0.19220263686287584,-0.33455167457913093,Anvil Aerospace                           ,exploration ,flight-ready ,{'0': 'Pathfinder'}                            ,-0.05329440545999341,2018         ,-0.013646543994601084,0.044751527579617804,0.4550082904393829,-0.4412532959251223,-0.42936744804742755,-0.31777392222335504
Terrapin Medic             ,-0.1067499450349359,-0.19220263686287584,-0.33455167457913093,Anvil Aerospace                           ,support     ,flight-ready ,{'0': 'Medical'}                               ,-0.05329440545999341,2024         ,-0.013646543994601084,0.044751527579617804,0.4550082904393829,-0.6801867095772602,-0.7015563806503682,-0.5652532498554806
Ursa                       ,-0.1067499450349359,-0.203781356170238,-0.020323232567891144,Roberts Space Industries                  ,ground      ,flight-ready ,{'0': 'Ambulance'}                             ,-0.5327204417098923,2024         ,-0.5793503366487341,-0.908238661226691,-2.1441497223321906,-0.6801867095772602,-0.7015563806503682,-0.5652532498554806
